VILLE_3;CHAT;CHIEN;VILLE;VILLE_2;COORDONNEES;LON;LAT;CODE POSTAL;CODE INSEE
COSSWILLER;91;103;Cosswiller;cosswiller;[7.362248723669875, 48.6086737459438];7.362248724;48.60867375;67310;67077
COTEBRUNE;2;19;Côtebrune;cotebrune;[6.3106270799840765, 47.251986987956734];6.31062708;47.25198699;25360;25166
COTI-CHIAVARI;103;231;Coti-Chiavari;coti chavari;[8.753004393008057, 41.76902340395532];8.753004393;41.7690234;20138;2A098
COTIGNAC;358;725;Cotignac;cortignac;[6.14490029042468, 43.52337571491968];6.14490029;43.52337571;83570;83046
COTTANCE;61;295;Cottance;cottance;[4.29628802663939, 45.79443664096023];4.296288027;45.79443664;42360;42073
COTTENCHY;55;108;Cottenchy;cottenchy;[2.368313357994388, 49.807187866673786];2.368313358;49.80718787;80440;80213
COTTEVRARD;51;97;Cottévrard;cottevrad;[1.224344734776773, 49.63954400004225];1.224344735;49.639544;76850;76188
COTTUN;17;48;Cottun;cottun;[-0.7857554840178501, 49.267946916257095];-0.785755484;49.26794692;14400;14184
COUARGUES;41;72;Couargues;couargues;[2.926869696949652, 47.28401910353912];2.926869697;47.2840191;18300;18074
COUBERT;805;385;Coubert;coubert;[2.708385908821468, 48.67828578874498];2.708385909;48.67828579;77170;77127
COUBEYRAC;14;17;Coubeyrac;coubeyrac;[0.053024767671796, 44.78351916185228];0.053024768;44.78351916;33890;33133
COUBISOU;26;85;Coubisou;coubisou;[2.7323727064930132, 44.575597417384714];2.732372706;44.57559742;12190;12079
COUBJOURS;12;37;Coubjours;coubjours;[1.253563328913469, 45.24168662106414];1.253563329;45.24168662;24390;24136
COUBLANC;31;161;Coublanc;coublanc;[4.273807294638392, 46.171381026393995];4.273807295;46.17138103;71170;71148
COUBLUCQ;9;59;Coublucq;coublucq;[-0.36358285011186303, 43.53782903252136];-0.36358285;43.53782903;64410;64195
COUBON;182;555;Coubon;coubon;[3.927209314381181, 44.99980837280659];3.927209314;44.99980837;43700;43078
COUBRON;548;510;Coubron;coubron;[2.576312316520748, 48.91765195551786];2.576312317;48.91765196;93470;93015
COUCHES;273;320;Couches;couches;[4.564315984354025, 46.86915507597862];4.564315984;46.86915508;71490;71149
COUCHEY;191;132;Couchey;couchey;[4.9609250157772085, 47.26208348858503];4.960925016;47.26208349;21160;21200
COUCOURON;12;216;Coucouron;coucouron;[3.961664970085517, 44.79491923988035];3.96166497;44.79491924;7470;7071
COUCY;27;182;Coucy;coucy;[4.46207840046106, 49.50958000236653];4.4620784;49.50958;8300;8133
COUCY-LA-VILLE;26;51;Coucy-la-Ville;coucy  la  ville;[3.343721560341436, 49.5405792355102];3.34372156;49.54057924;2380;2219
COUCY-LE-CHATEAU-AUFFRIQUE;0;3;;coucy  le  chateau;[3.315488929567657, 49.51597095780951];3.31548893;49.51597096;2380;2217
COUCY-LES-EPPES;75;136;Coucy-lès-Eppes;coucy l?s eppes;[3.777167118645137, 49.55661590593641];3.777167119;49.55661591;2840;2218
COUDDES;44;157;Couddes;couddes;[1.404219250548927, 47.36434743188902];1.404219251;47.36434743;41700;41062
COUDEHARD;4;24;Coudehard;coudehard;[0.137324296390544, 48.84927410229622];0.137324296;48.8492741;61160;61120
COUDEKERQUE-BRANCHE;2468;2982;Coudekerque-Branche;coudekerque branche;[2.395808325926682, 51.017954134255305];2.395808326;51.01795413;59210;59155
COUDEKERQUE-VILLAGE;427;458;Téteghem-Coudekerque-Village;teteghem coudekerque village;[2.421670160657368, 50.99456804666641];2.421670161;50.99456805;59380;59154
COUDES;134;229;Coudes;coudes;[3.201433059320318, 45.61051519943432];3.201433059;45.6105152;63114;63121
COUDEVILLE-SUR-MER;74;148;Coudeville-sur-Mer;coudeville sur;[-1.524245649853078, 48.87352346545832];-1.52424565;48.87352347;50290;50143
COUDONS;6;16;Coudons;coudons;[2.119858319118254, 42.86368359431529];2.119858319;42.86368359;11500;11101
COUDOUX;490;548;Coudoux;coudoux;[5.254221606773566, 43.560051536274955];5.254221607;43.56005154;13111;13118
COUDRAY;98;311;Coudray;coudray;[-0.637635149549537, 47.79102163720716];-0.63763515;47.79102164;53200;53078
COUDRAY-AU-PERCHE;23;58;Coudray-au-Perche;coudray au perche;[0.857009664222373, 48.23831642594364];0.857009664;48.23831643;28330;28111
COUDRECEAU;40;125;;coudreceau;[0.9233391384299501, 48.34743511915063];0.923339138;48.34743512;28400;28112
COUDRECIEUX;63;182;Coudrecieux;coudrecieux;[0.625962425017192, 47.985381836642915];0.625962425;47.98538184;72440;72094
COUDROY;56;139;Coudroy;coudroy;[2.474735805344498, 47.904710780563136];2.474735805;47.90471078;45260;45107
COUDURES;47;110;Coudures;coudures;[-0.504361453599816, 43.68807133386873];-0.504361454;43.68807133;40500;40086
COUEILLES;4;21;Coueilles;coueilles;[0.8783167623683471, 43.346722057037645];0.878316762;43.34672206;31230;31152
COUERON;1944;2106;Couëron;coueron;[-1.7292900257321442, 47.23099850292193];-1.729290026;47.2309985;44220;44047
COUESMES;71;156;Couesmes;couesmes;[0.36035695522912203, 47.55372881824192];0.360356955;47.55372882;37330;37084
COUESMES-VAUCE;48;114;Couesmes-Vaucé;couesme vauce;[-0.709938389949413, 48.44805727255732];-0.70993839;48.44805727;53300;53079
COUFFOULENS;64;133;Couffoulens;couffoulens;[2.305128978877149, 43.15507334345847];2.305128979;43.15507334;11250;11102
COUFFY;0;4;;couffy;[1.4368036157531692, 47.248617734757744];1.436803616;47.24861773;41110;41063
COUFFY-SUR-SARSONNE;1;22;Couffy-sur-Sarsonne;couffy sur sarsonne;[2.344597300760828, 45.6719053865639];2.344597301;45.67190539;19340;19064
COUFLENS;4;37;Couflens;coufflens;[1.18280630584586, 42.75317596705279];1.182806306;42.75317597;9140;9100
COUFOULEUX;262;847;Coufouleux;couffouleux;[1.7315842655656022, 43.79784894092765];1.731584266;43.79784894;81800;81070
COUHE;213;332;;couhe;[0.17949706689856001, 46.29605158435456];0.179497067;46.29605158;86700;86082
COUILLY-PONT-AUX-DAMES;355;341;Couilly-Pont-aux-Dames;couilly pont aux dames;[2.8653400028622302, 48.88166983746127];2.865340003;48.88166984;77860;77128
COUIN;3;19;Couin;couin;[2.5339656271680298, 50.13345574895854];2.533965627;50.13345575;62760;62242
COUIZA;133;261;Couiza;couiza;[2.270476052957796, 42.93521992967659];2.270476053;42.93521993;11190;11103
COULADERE;39;85;Couladère;couladere;[1.094270228239257, 43.19619856420478];1.094270228;43.19619856;31220;31153
COULAINES;758;499;Coulaines;coulaines;[0.21130170606228202, 48.03320412524668];0.211301706;48.03320413;72190;72095
COULANDON;52;153;Coulandon;coulandon;[3.245413873259147, 46.554653546115055];3.245413873;46.55465355;3000;3085
COULANGERON;19;83;Coulangeron;coulangeron;[3.469905449973446, 47.68353288562728];3.46990545;47.68353289;89580;89117
COULANGES;45;413;Coulanges;coulanges;[3.863306538326394, 46.475109652640235];3.863306538;46.47510965;3470;3086
COULANGES-LA-VINEUSE;155;140;Coulanges-la-Vineuse;coulange la vineuse;[3.586121715672247, 47.69888040743652];3.586121716;47.69888041;89580;89118
COULANGES-LES-NEVERS;463;462;Coulanges-lès-Nevers;coulanges les nevers;[3.197163789917539, 47.01365018202637];3.19716379;47.01365018;58660;58088
COULANGES-SUR-YONNE;60;155;Coulanges-sur-Yonne;coulange sur yonne;[3.524517569497811, 47.54147307602618];3.524517569;47.54147308;89480;89119
COULAURES;82;305;Coulaures;coulaures;[0.973890352624979, 45.30034677605187];0.973890353;45.30034678;24420;24137
COULEUVRE;80;437;Couleuvre;couleuvre;[2.896855344464929, 46.67406831788631];2.896855344;46.67406832;3320;3087
COULEVON;14;18;Coulevon;coulevon;[6.180398743142681, 47.64871397915352];6.180398743;47.64871398;70000;70179
COULGENS;70;122;Coulgens;coulgens;[0.277167790314985, 45.81348272313145];0.27716779;45.81348272;16560;16107
COULIMER;31;157;Coulimer;coulimer;[0.46122989295859, 48.4795734598366];0.461229893;48.47957346;61360;61121
COULLEMELLE;23;90;Coullemelle;coullemele;[2.425274133689123, 49.670065739163206];2.425274134;49.67006574;80250;80214
COULLEMONT;35;43;Coullemont;coullemont;[2.482029986493719, 50.2184414139504];2.482029986;50.21844141;62158;62243
COULLONS;255;658;Coullons;coullons;[2.506151298835355, 47.61797914671987];2.506151299;47.61797915;45720;45108
COULMER;3;16;Coulmer;coulmer;[0.303236402860932, 48.766690066708364];0.303236403;48.76669007;61230;61122
COULMIER-LE-SEC;36;75;Coulmier-le-Sec;coulmier le sec;[4.496046943841121, 47.75503858829868];4.496046944;47.75503859;21400;21201
COULMIERS;71;132;Coulmiers;coulmier;[1.6588665459016472, 47.93190113054017];1.658866546;47.93190113;45130;45109
COULOBRES;81;109;Coulobres;coulobre;[3.274959891552948, 43.45076974040071];3.274959892;43.45076974;34290;34085
COULOGNE;409;971;Coulogne;coulogne;[1.886564992968594, 50.916752799045874];1.886564993;50.9167528;62137;62244
COULOISY;53;96;Couloisy;couloisy;[3.028376907348869, 49.400538689436985];3.028376907;49.40053869;60350;60167
COULOMBIERS;147;343;Coulombiers;coulombiers;[0.126880512629724, 48.294771431235645];0.126880513;48.29477143;72130;72097
COULOMBS;282;327;Coulombs;coulomb;[1.5532303774689922, 48.65589252048643];1.553230377;48.65589252;28210;28113
COULOMBS-EN-VALOIS;85;135;Coulombs-en-Valois;coulombs en valois;[3.128147770643586, 49.077746194469725];3.128147771;49.07774619;77840;77129
COULOMBY;38;166;Coulomby;coulomby;[2.000127901112239, 50.70937245162891];2.000127901;50.70937245;62380;62245
COULOMMES;67;117;Coulommes;coulomme;[2.9294253443168383, 48.891910493828156];2.929425344;48.89191049;77580;77130
COULOMMES-ET-MARQUENY;6;15;Coulommes-et-Marqueny;coulommes et marqueny;[4.5743015095510025, 49.429552498880355];4.57430151;49.4295525;8130;8134
COULOMMES-LA-MONTAGNE;38;36;Coulommes-la-Montagne;coulommes la montagne;[3.911329048737909, 49.2264862111144];3.911329049;49.22648621;51390;51177
COULOMMIERS;1856;1908;Coulommiers;coulommiers;[3.091243818472797, 48.81229916560815];3.091243818;48.81229917;77120;77131
COULOMMIERS-LA-TOUR;41;88;Coulommiers-la-Tour;coulomiers la tour;[1.133280351218159, 47.777833170978795];1.133280351;47.77783317;41100;41065
COULON;207;488;Coulon;coulon;[-0.584117525329767, 46.3372530308825];-0.584117525;46.33725303;79510;79100
COULONCES;33;239;Coulonces;coulonces;[0.015467597005837, 48.83204260376367];0.015467597;48.8320426;61160;61123
COULONGES;69;186;Coulonges;coulonges;[0.089875595349378, 45.83763027436254];0.089875595;45.83763027;16330;16108
COULONGES-COHAN;51;203;Coulonges-Cohan;coulonges cohan;[3.627765929849363, 49.198046352440265];3.62776593;49.19804635;2130;2220
COULONGES-LES-SABLONS;52;600;; coulonges les sablons;[0.9111200387660601, 48.39920958993071];0.911120039;48.39920959;61110;61125
COULONGES-SUR-L'AUTIZE;188;421;Coulonges-sur-l'Autize;coulonges / l'autize;[-0.599450293173271, 46.4828315658413];-0.599450293;46.48283157;79160;79101
COULONGES-SUR-SARTHE;56;67;Coulonges-sur-Sarthe;coulonges sur sarthe;[0.39504486783757103, 48.52994584945661];0.395044868;48.52994585;61170;61126
COULONGES-THOUARSAIS;48;191;Coulonges-Thouarsais;coulonges thouarsais;[-0.332982472623768, 46.92314125178679];-0.332982473;46.92314125;79330;79102
COULONVILLERS;21;112;Coulonvillers;coulonvillers;[2.017791106049062, 50.15335933072381];2.017791106;50.15335933;80135;80215
COULOUME-MONDEBAT;51;79;Couloumé-Mondebat;couloume mondebat;[0.11401695873596202, 43.63521478954959];0.114016959;43.63521479;32160;32109
COULOUNIEIX-CHAMIERS;945;1199;Coulounieix-Chamiers;coulounieix chamiers;[0.6875924936385021, 45.16507997723876];0.687592494;45.16507998;24660;24138
COULOURS;47;76;Coulours;couloures;[3.593913524462292, 48.16221685602481];3.593913524;48.16221686;89320;89120
COULOUTRE;37;65;Couloutre;couloutre;[3.220485482124624, 47.39501732454486];3.220485482;47.39501732;58220;58089
COULOUVRAY-BOISBENATRE;28;151;Coulouvray-Boisbenâtre;coulouvray boibenatre;[-1.10464666586478, 48.78210770727204];-1.104646666;48.78210771;50670;50144
COULVAIN;13;56;;coulvain;[-0.721379940274344, 49.05363906377062];-0.72137994;49.05363906;14310;14188
COULX;26;79;Coulx;coulx;[0.467367146854248, 44.473865798275945];0.467367147;44.4738658;47260;47071
COUME;145;84;Coume;coume;[6.5831187507091435, 49.19687298587472];6.583118751;49.19687299;57220;57154
COUNOZOULS;4;14;Counozouls;counozouls;[2.230072425916475, 42.70170679503082];2.230072426;42.7017068;11140;11104
COUPELLE-NEUVE;9;56;Coupelle-Neuve;coupelle neuve;[2.108231414450367, 50.49803069077055];2.108231414;50.49803069;62310;62246
COUPELLE-VIEILLE;41;204;Coupelle-Vieille;coupelle vieil;[2.077633472018743, 50.53299873454055];2.077633472;50.53299873;62310;62247
COUPESARTE;1;11;;coupesart;[0.10376631491648301, 49.055284606182425];0.103766315;49.05528461;14140;14189
COUPETZ;4;37;Coupetz;coupetz;[4.350264716399536, 48.81331608422274];4.350264716;48.81331608;51240;51178
COUPEVILLE;23;39;Coupéville;coupeville;[4.623029164697579, 48.90390082345594];4.623029165;48.90390082;51240;51179
COUPIAC;16;112;Coupiac;coupiac;[2.593140855173066, 43.947128590991476];2.593140855;43.94712859;12550;12080
COUPRAY;8;41;Coupray;coupray;[4.940226170541975, 47.977116325847895];4.940226171;47.97711633;52210;52146
COUPRU;25;38;Coupru;coupru;[3.274380146703825, 49.03135363494324];3.274380147;49.03135363;2310;2221
COUPTRAIN;11;29;Couptrain;couptrain;[-0.291375085092596, 48.48239808599761];-0.291375085;48.48239809;53250;53080
COUPVRAY;403;419;Coupvray;coupvray;[2.793492186644419, 48.885549831571545];2.793492187;48.88554983;77700;77132
COUQUEQUES;27;87;Couquèques;couqueques;[-0.847957119676889, 45.34382944285179];-0.84795712;45.34382944;33340;33134
COUR-CHEVERNY;283;404;Cour-Cheverny;cour cheverny;[1.476973723299722, 47.510229885938415];1.476973723;47.51022989;41700;41067
COUR-ET-BUIS;82;416;Cour-et-Buis;cour et buis;[5.018705324670578, 45.4403886535188];5.018705325;45.44038865;38122;38134
COUR-L'EVEQUE;4;50;Cour-l'Évêque;cour l eveque;[4.9820317929975495, 47.97679998194286];4.982031793;47.97679998;52210;52151
COUR-SAINT-MAURICE;13;46;Cour-Saint-Maurice;cour saint maurice;[6.709897330572509, 47.26381803278701];6.709897331;47.26381803;25380;25173
COUR-SUR-LOIRE;28;44;Cour-sur-Loire;cour sur loire;[1.4150249908107821, 47.65793531900479];1.415024991;47.65793532;41500;41069
COURANCES;76;48;Courances;courances;[2.4848004920374542, 48.438547834908405];2.484800492;48.43854783;91490;91180
COURANT;20;126;Courant;courant;[-0.587834905531054, 46.037531282879335];-0.587834906;46.03753128;17330;17124
COURBAN;9;84;Courban;courban;[4.739436697388537, 47.915578131178314];4.739436697;47.91557813;21520;21202
COURBEHAYE;33;36;Courbehaye;courbehaye;[1.6078060636933622, 48.148781235924496];1.607806064;48.14878124;28140;28114
COURBEPINE;63;182;Courbépine;corbepine;[0.5661970508463761, 49.12930948811726];0.566197051;49.12930949;27300;27179
COURBES;6;9;Courbes;courbes;[3.460048349811289, 49.68158887785415];3.46004835;49.68158888;2800;2222
COURBESSEAUX;41;44;Courbesseaux;courbeseaux;[6.40228158130389, 48.69143768554695];6.402281581;48.69143769;54110;54139
COURBETTE;3;14;Courbette;courbette;[5.569126370876927, 46.59775704901277];5.569126371;46.59775705;39570;39168
COURBEVEILLE;51;156;Courbeveille;courbeveille;[-0.8883266898516381, 47.98666019416754];-0.88832669;47.98666019;53230;53082
COURBEVOIE;6608;2890;Courbevoie;courbevoie;[2.255705872890026, 48.8984504771444];2.255705873;48.89845048;92400;92026
COURBIAC;19;46;Courbiac;courbiac;[1.040531013624306, 44.37647017277877];1.040531014;44.37647017;47370;47072
COURBILLAC;93;277;Courbillac;courbillac;[-0.18084113396811902, 45.773034421743986];-0.180841134;45.77303442;16200;16109
COURBOIN;54;88;Courboin;courboin;[3.506906878608701, 48.99609171843896];3.506906879;48.99609172;2330;2223
COURBOUZON;92;134;Courbouzon;courbouzon;[1.534903526757395, 47.695368256190534];1.534903527;47.69536826;41500;41066
COURCAIS;20;319;Courçais;courcais;[2.449091727753033, 46.463962182963556];2.449091728;46.46396218;3370;3088
COURCAY;112;167;Courçay;courcay;[0.8845162858979501, 47.249799228650794];0.884516286;47.24979923;37310;37085
COURCEBOEUFS;68;144;Courcebœufs;courceboeuf;[0.28206239038824904, 48.12655379438305];0.28206239;48.12655379;72290;72099
COURCELETTE;6;42;Courcelette;courcelette;[2.743850009968278, 50.0596663352427];2.74385001;50.05966634;80300;80216
COURCELLES;146;332;Courcelles;courcelles;[3.394022459496014, 47.402637371584];3.394022459;47.40263737;58210;58090
COURCELLES-AU-BOIS;4;22;Courcelles-au-Bois;courcelles au bois;[2.582533927035362, 50.10535512982];2.582533927;50.10535513;80560;80217
COURCELLES-CHAUSSY;397;281;Courcelles-Chaussy;coourcelles chaussy;[6.399727596112285, 49.118450472891055];6.399727596;49.11845047;57530;57155
COURCELLES-DE-TOURAINE;54;209;Courcelles-de-Touraine;courcelles de touraine;[0.33326712199236, 47.48941855776892];0.333267122;47.48941856;37330;37086
COURCELLES-EN-BARROIS;39;25;Courcelles-en-Barrois;courcelles en barrois;[5.4272873786372084, 48.826409137176356];5.427287379;48.82640914;55260;55127
COURCELLES-EN-BASSEE;45;52;Courcelles-en-Bassée;courcelles en bassee;[3.052940505560729, 48.41256065214989];3.052940506;48.41256065;77126;77133
COURCELLES-EN-MONTAGNE;5;18;Courcelles-en-Montagne;courcelles en montagne;[5.215065392333131, 47.84192966588903];5.215065392;47.84192967;52200;52147
COURCELLES-EPAYELLES;21;50;Courcelles-Epayelles;courcelles epayelle;[2.625945912327536, 49.56963803965732];2.625945912;49.56963804;60420;60168
COURCELLES-FREMOY;24;89;Courcelles-Frémoy;coucelles fremoy;[4.186649822835121, 47.447142511801964];4.186649823;47.44714251;21460;21203
COURCELLES-LA-FORET;63;427;Courcelles-la-Forêt;courcelels la foret;[-0.024062366246462002, 47.79443709033745];-0.024062366;47.79443709;72270;72100
COURCELLES-LE-COMTE;27;122;Courcelles-le-Comte;courcelles le comte;[2.776623940234269, 50.15746597137253];2.77662394;50.15746597;62121;62248
COURCELLES-LES-GISORS;108;200;Courcelles-lès-Gisors;courcelle les gisors;[1.736150753469825, 49.25942494637398];1.736150753;49.25942495;60240;60169
COURCELLES-LES-LENS;640;1164;Courcelles-lès-Lens;courcelles lez lens;[3.014971812192536, 50.41477153189966];3.014971812;50.41477153;62970;62249
COURCELLES-LES-MONTBARD;10;13;Courcelles-lès-Montbard;courcelle les montbard;[4.392462716335479, 47.5920415205629];4.392462716;47.59204152;21500;21204
COURCELLES-LES-MONTBELIARD;134;74;Courcelles-lès-Montbéliard;courcelles les montbeliard;[6.7855489676660365, 47.49470512876643];6.785548968;47.49470513;25420;25170
COURCELLES-LES-SEMUR;16;75;Courcelles-lès-Semur;courcelles les semur;[4.292782567161491, 47.44877200460434];4.292782567;47.448772;21140;21205
COURCELLES-SAPICOURT;38;47;Courcelles-Sapicourt;corcelles sapicourt;[3.841862272090376, 49.26780980035154];3.841862272;49.2678098;51140;51181
COURCELLES-SOUS-CHATENOIS;5;29;Courcelles-sous-Châtenois;courcelles sous chatenois;[5.816009544327308, 48.32807005244141];5.816009544;48.32807005;88170;88117
COURCELLES-SOUS-MOYENCOURT;31;32;Courcelles-sous-Moyencourt;courcelles s/s moyencourt;[2.041544084675258, 49.80971482894566];2.041544085;49.80971483;80290;80218
COURCELLES-SOUS-THOIX;12;9;Courcelles-sous-Thoix;courcelles sous thoix;[2.0760012217443142, 49.72111087062085];2.076001222;49.72111087;80160;80219
COURCELLES-SUR-AIRE;3;10;Courcelles-sur-Aire;courcelles sur aire;[5.233370350800313, 48.94039255310981];5.233370351;48.94039255;55260;55128
COURCELLES-SUR-BLAISE;6;28;Courcelles-sur-Blaise;courcelles sur blaise;[4.941162582575956, 48.41286844662827];4.941162583;48.41286845;52110;52149
COURCELLES-SUR-NIED;213;114;Courcelles-sur-Nied;courcelles sur nied;[6.307736704436699, 49.05716247272716];6.307736704;49.05716247;57530;57156
COURCELLES-SUR-SEINE;170;394;Courcelles-sur-Seine;courcelle sur seine;[1.3661283538292701, 49.1852202830754];1.366128354;49.18522028;27940;27180
COURCELLES-SUR-VESLE;25;99;Courcelles-sur-Vesle;courcelles sur vesle;[3.576840358686011, 49.34802588497032];3.576840359;49.34802588;2220;2224
COURCELLES-SUR-VIOSNE;53;39;Courcelles-sur-Viosne;courcelle sur viosne;[1.996301780216629, 49.07302573796255];1.99630178;49.07302574;95650;95181
COURCELLES-SUR-VOIRE;1;37;Courcelles-sur-Voire;courcelles sur voire;[4.529215103658915, 48.48222015742917];4.529215104;48.48222016;10500;10105
COURCEMAIN;8;31;Courcemain;courcemain;[3.933109007921673, 48.6183477856827];3.933109008;48.61834779;51260;51182
COURCEMONT;66;181;Courcemont;courcemont;[0.34351651975485603, 48.17729800991153];0.34351652;48.17729801;72110;72101
COURCERAC;20;219;Courcerac;courcerac;[-0.366358535503263, 45.842957462706174];-0.366358536;45.84295746;17160;17126
COURCERAULT;8;45;;courcerault;[0.6622106833870071, 48.43939738396553];0.662210683;48.43939738;61340;61128
COURCEROY;6;44;Courceroy;courceroy;[3.408262799070492, 48.46837425020624];3.408262799;48.46837425;10400;10106
COURCHAMP;142;293;Courchamp;courchamp;[3.289828750284378, 48.64252262081511];3.28982875;48.64252262;77560;77134
COURCHAMPS;94;128;Courchamps;courchamps;[-0.157247285017581, 47.19797958864267];-0.157247285;47.19797959;49260;49113
COURCHAPON;17;37;Courchapon;courchapon;[5.751692489555175, 47.258371346562654];5.75169249;47.25837135;25170;25172
COURCHATON;42;90;Courchaton;courchaton;[6.554201443502769, 47.51357282714349];6.554201444;47.51357283;70110;70180
COURCHELETTES;220;380;Courchelettes;courchelettes;[3.059750082679022, 50.34216282780624];3.059750083;50.34216283;59552;59156
COURCITE;57;215;Courcité;courcite;[-0.253606869805579, 48.304548793772454];-0.25360687;48.30454879;53700;53083
COURCIVAL;4;29;Courcival;courcival;[0.39162601098869004, 48.235665661440066];0.391626011;48.23566566;72110;72102
COURCOME;47;165;Courcôme;courcome;[0.133351057987077, 45.985743095164366];0.133351058;45.9857431;16240;16110
COURCON;343;424;Courçon;courcon;[-0.795122277526154, 46.25506917942203];-0.795122278;46.25506918;17170;17127
COURCOUE;20;80;Courcoué;courcoue;[0.39953865465153404, 47.03007272849546];0.399538655;47.03007273;37120;37087
COURCOURY;102;163;Courcoury;coucoury;[-0.5635715415251841, 45.70309146993673];-0.563571542;45.70309147;17100;17128
COURCUIRE;9;30;Courcuire;courcuire;[5.82794656469065, 47.34741811993839];5.827946565;47.34741812;70150;70181
COURCY;195;338;Courcy;courcy;[4.006126145397535, 49.319608198337264];4.006126145;49.3196082;51220;51183
COURCY-AUX-LOGES;80;222;Courcy-aux-Loges;courcy aux loges;[2.217287395081865, 48.05468322436009];2.217287395;48.05468322;45300;45111
COURDEMANCHE;202;302;Courdemanche;courdemanche;[1.276642313045135, 48.80228590713324];1.276642313;48.80228591;27320;27181
COURDEMANGES;20;70;Courdemanges;courdemanges;[4.509449761926278, 48.67993105475777];4.509449762;48.67993105;51300;51184
COURDIMANCHE;697;494;Courdimanche;courdimanche;[1.9994435918049531, 49.040676792977436];1.999443592;49.04067679;95800;95183
COURDIMANCHE-SUR-ESSONNE;40;58;Courdimanche-sur-Essonne;courdimanche sur essonne;[2.363440676106643, 48.418031424035675];2.363440676;48.41803142;91720;91184
COURET;32;85;Couret;couret;[0.816891672701315, 43.04921052877727];0.816891673;43.04921053;31160;31155
COURGEAC;9;66;Courgeac;courgeac;[0.081823136175214, 45.39445949245487];0.081823136;45.39445949;16190;16111
COURGENARD;26;115;Courgenard;courgenard;[0.73982490367822, 48.157399344368876];0.739824904;48.15739934;72320;72105
COURGENAY;59;163;Courgenay;courgenay;[3.546208433555972, 48.28993891780807];3.546208434;48.28993892;89190;89122
COURGENT;64;68;Courgent;courgent;[1.659413235144347, 48.89571684682566];1.659413235;48.89571685;78790;78185
COURGEON;22;85;Courgeon;courgeon;[0.610569927363941, 48.479258619187156];0.610569927;48.47925862;61400;61129
COURGEOUT;30;76;Courgeoût;cougeout;[0.49027920275683406, 48.50817729185033];0.490279203;48.50817729;61560;61130
COURGIS;71;47;Courgis;courgis;[3.743503281854208, 47.776694527066276];3.743503282;47.77669453;89800;89123
COURGIVAUX;43;186;Courgivaux;courgivaux;[3.49067370796498, 48.71304376863905];3.490673708;48.71304377;51310;51185
COURGOUL;1;14;Courgoul;courgoul;[3.046494214502853, 45.51178106606164];3.046494215;45.51178107;63320;63122
COURJEONNET;4;15;Courjeonnet;courjeonnet;[3.829863615969952, 48.824574859832076];3.829863616;48.82457486;51270;51186
COURLAC;5;21;Courlac;courlac;[0.088067936556301, 45.30123840643365];0.088067937;45.30123841;16210;16112
COURLANDON;23;39;Courlandon;courlandon;[3.735526226920425, 49.31637870149224];3.735526227;49.3163787;51170;51187
COURLANS;71;153;Courlans;courlan;[5.4868023192899305, 46.675701290887964];5.486802319;46.67570129;39570;39170
COURLAOUX;63;190;Courlaoux;courlaoux;[5.4493754343697525, 46.669452038944534];5.449375434;46.66945204;39570;39171
COURLAY;130;579;Courlay;courlay;[-0.57797984422458, 46.78226845223265];-0.577979844;46.78226845;79440;79103
COURLEON;9;66;Courléon;courleon;[0.14699684513776, 47.38091896505017];0.146996845;47.38091897;49390;49114
COURLON;20;34;Courlon;courlon;[5.008018674219127, 47.64572911003495];5.008018674;47.64572911;21580;21207
COURLON-SUR-YONNE;191;235;Courlon-sur-Yonne;coulon sur yonne;[3.177869665979822, 48.3449808142322];3.177869666;48.34498081;89140;89124
COURMANGOUX;33;86;Courmangoux;courmangoux;[5.355582418116279, 46.326786452090154];5.355582418;46.32678645;1370;1127
COURMAS;43;36;Courmas;courmas;[3.912073887495761, 49.188958618351755];3.912073887;49.18895862;51390;51188
COURMELLES;135;252;Courmelles;courmelles;[3.301991128924069, 49.34343283388623];3.301991129;49.34343283;2200;2226
COURMEMIN;37;168;Courmemin;courmemin;[1.62747814380371, 47.46973201369815];1.627478144;47.46973201;41230;41068
COURMENIL;9;94;;courmenil;[0.228786798845334, 48.77146048471658];0.228786799;48.77146048;61310;61131
COURMES;17;24;Courmes;courmes;[7.017376064182686, 43.752553379306775];7.017376064;43.75255338;6620;6049
COURMONT;22;61;Courmont;courmont;[3.575468804980487, 49.13774441727916];3.575468805;49.13774442;2130;2227
COURNANEL;58;170;Cournanel;cournanel;[2.235282665080044, 43.02976992448252];2.235282665;43.02976992;11300;11105
COURNIOU;45;190;Courniou;courniou;[2.693252103081009, 43.48935750102544];2.693252103;43.4893575;34220;34086
COURNOLS;17;54;Cournols;cournols;[3.036801117378052, 45.64151708294281];3.036801117;45.64151708;63450;63123
COURNON;311;349;Cournon;cournon;[-2.098160655315215, 47.749004107506494];-2.098160655;47.74900411;56200;56044
COURNON-D'AUVERGNE;1654;1816;Cournon-d'Auvergne;cournon d'auvergne;[3.186875816381531, 45.74296700153414];3.186875816;45.742967;63800;63124
COURNONSEC;363;552;Cournonsec;cornonsec;[3.7027614793573322, 43.540427611516336];3.702761479;43.54042761;34660;34087
COUROUVRE;5;19;Courouvre;courouvre;[5.3528666928935404, 48.9406652211894];5.352866693;48.94066522;55260;55129
COURPIAC;19;35;Courpiac;courpiac;[-0.185776017901917, 44.75476423905473];-0.185776018;44.75476424;33760;33135
